taxes_id,property_id,Tax,Tax_Flag
4390,4390,4193,
4391,4391,6943,
4392,4392,9991,
4393,4393,2731,
4394,4394,8432,
4395,4395,2057,
4396,4396,8969,
4397,4397,3860,
4398,4398,5821,
4399,4399,1962,
4400,4400,6347,
4401,4401,4331,
4402,4402,3430,
4403,4403,8002,
4404,4404,2944,
4405,4405,4017,
4406,4406,2542,
4407,4407,1610,
4408,4408,9810,
4409,4409,6412,
4410,4410,1981,
4411,4411,1507,
4412,4412,8062,
4413,4413,3674,
4414,4414,8919,
4415,4415,5046,
4416,4416,5004,
4417,4417,8918,
4418,4418,2006,
4419,4419,2799,
4420,4420,2254,
4421,4421,5431,
4422,4422,3273,
4423,4423,6962,
4424,4424,3021,
4425,4425,1888,
4426,4426,8577,
4427,4427,6858,
4428,4428,4714,
4429,4429,9440,
4430,4430,8293,
4431,4431,5368,
4432,4432,2376,
4433,4433,2086,
4434,4434,4063,
4435,4435,5792,
4436,4436,1628,
4437,4437,9491,
4438,4438,8440,
4439,4439,8202,
4440,4440,3076,
4441,4441,7442,
4442,4442,3001,
4443,4443,3775,
4444,4444,6247,
4445,4445,8098,
4446,4446,4725,
4447,4447,3681,
4448,4448,9294,
4449,4449,8375,
4450,4450,4593,
4451,4451,2135,
4452,4452,2478,
4453,4453,9137,
4454,4454,1904,
4455,4455,2914,
4456,4456,9143,
4457,4457,5449,
4458,4458,8198,
4459,4459,6433,
4460,4460,7230,
4461,4461,2474,
4462,4462,1840,
4463,4463,9828,
4464,4464,1719,
4465,4465,2693,
4466,4466,1596,
4467,4467,6490,
4468,4468,2416,
4469,4469,6490,
4470,4470,5178,
4471,4471,3245,
4472,4472,9406,
4473,4473,6328,
4474,4474,3511,
4475,4475,2410,
4476,4476,1519,
4477,4477,9771,
4478,4478,7800,
4479,4479,3555,
4480,4480,7160,
4481,4481,7760,
4482,4482,7075,
4483,4483,2972,
4484,4484,6774,
4485,4485,9989,
4486,4486,9838,
4487,4487,5875,
4488,4488,1509,
4489,4489,1840,
4490,4490,1842,
4491,4491,3151,
4492,4492,6273,
4493,4493,3076,
4494,4494,7402,
4495,4495,3541,
4496,4496,4736,
4497,4497,7777,
4498,4498,7339,
4499,4499,6639,
4500,4500,3571,
4501,4501,1985,
4502,4502,8040,
4503,4503,5420,
4504,4504,3277,
4505,4505,3733,
4506,4506,7477,
4507,4507,6816,
4508,4508,6995,
4509,4509,8200,
4510,4510,5630,
4511,4511,9334,
4512,4512,2945,
4513,4513,4417,
4514,4514,9104,
4515,4515,8027,
4516,4516,4030,
4517,4517,6387,
4518,4518,4428,
4519,4519,4871,
4520,4520,7821,
4521,4521,8868,
4522,4522,9840,
4523,4523,5921,
4524,4524,4107,
4525,4525,2875,
4526,4526,3048,
4527,4527,7976,
4528,4528,8705,
4529,4529,4575,
4530,4530,2780,
4531,4531,5453,
4532,4532,6490,
4533,4533,3654,
4534,4534,5333,
4535,4535,3358,
4536,4536,5128,
4537,4537,9892,
4538,4538,7749,
4539,4539,4332,
4540,4540,2819,
4541,4541,3126,
4542,4542,5952,
4543,4543,5177,
4544,4544,1519,
4545,4545,5017,
4546,4546,3685,
4547,4547,4441,
4548,4548,3032,
4549,4549,1547,
4550,4550,6920,
4551,4551,8886,
4552,4552,3298,
4553,4553,4198,
4554,4554,8942,
4555,4555,7169,
4556,4556,7363,
4557,4557,9106,
4558,4558,5624,
4559,4559,7103,
4560,4560,5349,
4561,4561,6975,
4562,4562,7006,
4563,4563,3109,
4564,4564,4034,
4565,4565,9784,
4566,4566,8715,
4567,4567,3741,
4568,4568,7418,
4569,4569,6405,
4570,4570,9362,
4571,4571,4515,
4572,4572,6302,
4573,4573,3261,
4574,4574,2693,
4575,4575,2152,
4576,4576,6231,
4577,4577,4892,
4578,4578,4240,
4579,4579,8522,
4580,4580,2011,
4581,4581,8017,
4582,4582,4898,
4583,4583,3899,
4584,4584,4939,
4585,4585,8936,
4586,4586,7636,
4587,4587,8667,
4588,4588,5692,
4589,4589,6317,
4590,4590,2489,
4591,4591,8661,
4592,4592,7693,
4593,4593,9533,
4594,4594,5531,
4595,4595,5382,
4596,4596,2023,
4597,4597,6624,
4598,4598,9098,
4599,4599,5231,
4600,4600,6127,
4601,4601,2833,
4602,4602,5155,
4603,4603,3164,
4604,4604,3823,
4605,4605,8952,
4606,4606,7280,
4607,4607,9858,
4608,4608,6743,
4609,4609,4363,
4610,4610,6796,
4611,4611,7212,
4612,4612,5427,
4613,4613,2148,
4614,4614,5251,
4615,4615,3019,
4616,4616,1986,
4617,4617,3241,
4618,4618,5700,
4619,4619,5663,
4620,4620,9355,
4621,4621,9832,
4622,4622,3067,
4623,4623,4445,
4624,4624,3154,
4625,4625,8327,
4626,4626,7708,
4627,4627,1828,
4628,4628,2233,
4629,4629,7570,
4630,4630,2710,
4631,4631,5266,
4632,4632,2430,
4633,4633,6671,
4634,4634,5581,
4635,4635,4389,
4636,4636,3856,
4637,4637,6122,
4638,4638,4439,
4639,4639,6656,
4640,4640,6437,
4641,4641,7810,
4642,4642,3480,
4643,4643,4590,
4644,4644,1983,
4645,4645,5500,
4646,4646,8233,
4647,4647,5147,
4648,4648,3566,
4649,4649,3918,
4650,4650,6894,
4651,4651,7548,
4652,4652,8369,
4653,4653,7455,
4654,4654,8880,
4655,4655,5110,
4656,4656,5177,
4657,4657,5728,
4658,4658,8954,
4659,4659,3378,
4660,4660,9622,
4661,4661,8917,
4662,4662,7192,
4663,4663,4573,
4664,4664,5913,
4665,4665,2934,
4666,4666,5353,
4667,4667,4976,
4668,4668,6258,
4669,4669,1757,
4670,4670,8144,
4671,4671,2964,
4672,4672,7442,
4673,4673,5648,
4674,4674,8810,
4675,4675,1567,
4676,4676,8981,
4677,4677,3489,
4678,4678,4383,
4679,4679,8698,
4680,4680,2618,
4681,4681,6074,
4682,4682,4923,
4683,4683,3566,
4684,4684,8256,
4685,4685,2099,
4686,4686,2182,
4687,4687,5886,
4688,4688,5997,
4689,4689,4058,
4690,4690,8416,
4691,4691,8608,
4692,4692,8075,
4693,4693,4762,
4694,4694,3642,
4695,4695,9565,
4696,4696,8638,
4697,4697,7008,
4698,4698,6652,
4699,4699,8429,
4700,4700,3459,
4701,4701,2558,
4702,4702,4310,
4703,4703,5628,
4704,4704,7948,
4705,4705,6251,
4706,4706,1511,
4707,4707,6436,
4708,4708,6825,
4709,4709,9320,
4710,4710,4614,
4711,4711,4516,
4712,4712,9228,
4713,4713,8288,
4714,4714,5177,
4715,4715,9988,
4716,4716,4400,
4717,4717,2200,
4718,4718,8685,
4719,4719,4561,
4720,4720,9325,
4721,4721,4457,
4722,4722,9464,
4723,4723,8857,
4724,4724,3521,
4725,4725,5385,
4726,4726,4583,
4727,4727,2171,
4728,4728,9611,
4729,4729,3984,
4730,4730,7800,
4731,4731,9723,
4732,4732,9337,
4733,4733,7552,
4734,4734,6133,
4735,4735,6999,
4736,4736,3586,
4737,4737,8186,
4738,4738,3207,
4739,4739,6239,
4740,4740,5163,
4741,4741,2868,
4742,4742,4777,
4743,4743,6898,
4744,4744,3248,
4745,4745,6202,
4746,4746,5435,
4747,4747,4259,
4748,4748,2472,
4749,4749,1719,
4750,4750,5142,
4751,4751,6938,
4752,4752,6290,
4753,4753,9674,
4754,4754,4011,
4755,4755,5383,
4756,4756,2948,
4757,4757,4058,
4758,4758,7331,
4759,4759,4892,
4760,4760,1739,
4761,4761,1646,
4762,4762,2998,
4763,4763,9665,
4764,4764,2412,
4765,4765,3902,
4766,4766,7141,
4767,4767,5675,
4768,4768,7944,
4769,4769,3533,
4770,4770,6918,
4771,4771,4420,
4772,4772,4252,
4773,4773,9476,
4774,4774,6943,
4775,4775,6654,
4776,4776,6252,
4777,4777,8595,
4778,4778,8336,
4779,4779,6081,
4780,4780,6857,
4781,4781,8554,
4782,4782,9919,
4783,4783,8689,
4784,4784,2748,
4785,4785,5133,
4786,4786,3398,
4787,4787,8467,
4788,4788,3012,
4789,4789,1896,
4790,4790,5146,
4791,4791,1900,
4792,4792,2003,
4793,4793,3282,
4794,4794,5824,
4795,4795,4966,
4796,4796,4215,
4797,4797,7699,
4798,4798,7353,
4799,4799,9217,
4800,4800,9357,
4801,4801,5633,
4802,4802,8555,
4803,4803,7301,
4804,4804,5405,
4805,4805,2202,
4806,4806,9127,
4807,4807,6697,
4808,4808,2740,
4809,4809,2882,
4810,4810,3963,
4811,4811,9171,
4812,4812,3144,
4813,4813,6723,
4814,4814,9936,
4815,4815,4679,
4816,4816,5542,
4817,4817,5127,
4818,4818,3803,
4819,4819,3375,
4820,4820,4771,
4821,4821,1814,
4822,4822,3777,
4823,4823,3143,
4824,4824,1773,
4825,4825,2441,
4826,4826,7334,
4827,4827,6496,
4828,4828,7951,
4829,4829,4681,
4830,4830,5431,
4831,4831,5375,
4832,4832,3869,
4833,4833,7632,
4834,4834,6624,
4835,4835,9759,
4836,4836,9691,
4837,4837,8230,
4838,4838,5536,
4839,4839,4747,
4840,4840,9382,
4841,4841,6729,
4842,4842,4414,
4843,4843,5737,
4844,4844,3805,
4845,4845,7169,
4846,4846,7614,
4847,4847,2861,
4848,4848,3433,
4849,4849,7184,
4850,4850,9308,
4851,4851,3057,
4852,4852,1577,
4853,4853,8990,
4854,4854,5950,
4855,4855,2293,
4856,4856,6708,
4857,4857,7239,
4858,4858,3675,
4859,4859,6383,
4860,4860,2925,
4861,4861,4575,
4862,4862,3886,
4863,4863,9849,
4864,4864,2618,
4865,4865,7728,
4866,4866,9817,
4867,4867,7086,
4868,4868,5364,
4869,4869,8890,
4870,4870,2896,
4871,4871,7315,
4872,4872,2906,
4873,4873,5657,
4874,4874,5219,
4875,4875,5873,
4876,4876,5280,
4877,4877,9098,
4878,4878,1534,
4879,4879,2873,
4880,4880,2381,
4881,4881,3554,
4882,4882,3456,
4883,4883,6242,
4884,4884,7423,
4885,4885,7996,
4886,4886,5559,
4887,4887,9644,
4888,4888,9224,
4889,4889,7242,
4890,4890,7580,
4891,4891,3550,
4892,4892,7471,
4893,4893,7952,
4894,4894,8104,
4895,4895,3835,
4896,4896,7114,
4897,4897,7837,
4898,4898,7978,
4899,4899,3795,
4900,4900,1666,
4901,4901,10000,
4902,4902,7727,
4903,4903,6988,
4904,4904,3531,
4905,4905,4711,
4906,4906,8174,
4907,4907,3344,
4908,4908,9543,
4909,4909,3945,
4910,4910,7254,
4911,4911,9888,
4912,4912,9095,
4913,4913,6234,
4914,4914,6411,
4915,4915,6784,
4916,4916,6832,
4917,4917,7824,
4918,4918,8959,
4919,4919,2545,
4920,4920,1942,
4921,4921,6237,
4922,4922,3160,
4923,4923,6511,
4924,4924,3513,
4925,4925,6542,
4926,4926,8523,
4927,4927,1857,
4928,4928,7338,
4929,4929,3726,
4930,4930,9341,
4931,4931,5199,
4932,4932,6318,
4933,4933,4827,
4934,4934,4428,
4935,4935,9158,
4936,4936,8446,
4937,4937,8384,
4938,4938,9861,
4939,4939,3882,
4940,4940,7429,
4941,4941,8830,
4942,4942,7991,
4943,4943,1930,
4944,4944,9404,
4945,4945,4894,
4946,4946,4813,
4947,4947,8099,
4948,4948,8285,
4949,4949,9255,
4950,4950,2867,
4951,4951,4995,
4952,4952,8267,
4953,4953,2502,
4954,4954,5665,
4955,4955,3787,
4956,4956,6423,
4957,4957,3404,
4958,4958,9065,
4959,4959,5980,
4960,4960,9138,
4961,4961,3254,
4962,4962,2553,
4963,4963,5615,
4964,4964,6720,
4965,4965,6290,
4966,4966,8679,
4967,4967,4423,
4968,4968,3691,
4969,4969,2512,
4970,4970,6796,
4971,4971,4146,
4972,4972,8226,
4973,4973,5879,
4974,4974,6739,
4975,4975,3725,
4976,4976,9443,
4977,4977,3293,
4978,4978,3186,
4979,4979,6096,
4980,4980,9633,
4981,4981,6888,
4982,4982,4895,
4983,4983,1571,
4984,4984,5744,
4985,4985,8235,
4986,4986,5324,
4987,4987,2627,
4988,4988,8476,
4989,4989,4947,
4990,4990,5092,
4991,4991,9489,
4992,4992,2285,
4993,4993,8058,
4994,4994,8734,
4995,4995,6129,
4996,4996,5949,
4997,4997,6927,
4998,4998,8429,
4999,4999,4379,
5000,5000,9058,
5001,5001,4438,
5002,5002,5152,
5003,5003,3211,
5004,5004,3606,
5005,5005,5609,
5006,5006,7563,
5007,5007,5564,
5008,5008,4607,
5009,5009,8726,
5010,5010,3358,
5011,5011,5754,
5012,5012,4505,
5013,5013,5678,
5014,5014,6645,
5015,5015,9619,
5016,5016,9289,
5017,5017,4732,
5018,5018,4949,
5019,5019,6901,
5020,5020,3428,
5021,5021,2173,
5022,5022,6371,
5023,5023,3991,
5024,5024,5636,
5025,5025,5146,
5026,5026,9355,
5027,5027,4016,
5028,5028,5418,
5029,5029,8909,
5030,5030,3059,
5031,5031,3708,
5032,5032,6838,
5033,5033,9187,
5034,5034,5273,
5035,5035,6205,
5036,5036,6964,
5037,5037,4925,
5038,5038,9938,
5039,5039,9609,
5040,5040,2630,
5041,5041,3389,
5042,5042,5842,
5043,5043,5965,
5044,5044,2266,
5045,5045,7323,
5046,5046,2848,
5047,5047,8098,
5048,5048,6837,
5049,5049,3346,
5050,5050,3844,
5051,5051,7101,
5052,5052,6692,
5053,5053,2306,
5054,5054,5436,
5055,5055,9328,
5056,5056,2934,
5057,5057,5081,
5058,5058,4507,
5059,5059,6658,
5060,5060,3721,
5061,5061,8838,
5062,5062,4677,
5063,5063,9253,
5064,5064,4315,
5065,5065,5651,
5066,5066,2192,
5067,5067,6352,
5068,5068,9212,
5069,5069,6202,
5070,5070,5274,
5071,5071,7381,
5072,5072,5215,
5073,5073,5941,
5074,5074,7355,
5075,5075,8022,
5076,5076,9333,
5077,5077,8222,
5078,5078,1886,
5079,5079,1856,
5080,5080,7856,
5081,5081,9878,
5082,5082,7005,
5083,5083,3985,
5084,5084,1948,
5085,5085,6703,
5086,5086,1609,
5087,5087,6088,
5088,5088,1628,
5089,5089,4166,
5090,5090,5900,
5091,5091,7767,
5092,5092,1660,
5093,5093,4071,
5094,5094,9073,
5095,5095,3239,
5096,5096,9449,
5097,5097,6588,
5098,5098,6560,
5099,5099,9956,
5100,5100,4091,
5101,5101,2818,
5102,5102,1513,
5103,5103,5731,
5104,5104,9893,
5105,5105,6281,
5106,5106,3961,
5107,5107,6808,
5108,5108,9680,
5109,5109,2501,
5110,5110,6802,
5111,5111,3475,
5112,5112,3724,
5113,5113,8476,
5114,5114,2998,
5115,5115,3273,
5116,5116,9446,
5117,5117,9895,
5118,5118,4069,
5119,5119,4204,
5120,5120,9703,
5121,5121,6723,
5122,5122,8386,
5123,5123,3552,
5124,5124,5574,
5125,5125,5284,
5126,5126,8648,
5127,5127,6828,
5128,5128,4179,
5129,5129,9469,
5130,5130,8473,
5131,5131,3928,
5132,5132,2516,
5133,5133,7931,
5134,5134,3374,
5135,5135,5558,
5136,5136,6755,
5137,5137,6904,
5138,5138,4124,
5139,5139,5373,
5140,5140,6319,
5141,5141,6456,
5142,5142,9216,
5143,5143,5875,
5144,5144,8774,
5145,5145,4062,
5146,5146,2564,
5147,5147,7551,
5148,5148,5819,
5149,5149,8232,
5150,5150,2000,
5151,5151,9228,
5152,5152,5948,
5153,5153,2848,
5154,5154,3375,
5155,5155,6612,
5156,5156,4908,
5157,5157,5382,
5158,5158,7556,
5159,5159,5975,
5160,5160,5926,
5161,5161,8707,
5162,5162,8274,
5163,5163,7199,
5164,5164,3332,
5165,5165,9120,
5166,5166,5009,
5167,5167,2120,
5168,5168,9424,
5169,5169,8592,
5170,5170,5115,
5171,5171,3075,
5172,5172,8310,
5173,5173,4204,
5174,5174,9622,
5175,5175,9937,
5176,5176,2799,
5177,5177,1967,
5178,5178,3520,
5179,5179,4857,
5180,5180,8470,
5181,5181,8969,
5182,5182,3865,
5183,5183,3188,
5184,5184,2690,
5185,5185,2006,
5186,5186,7831,
5187,5187,8913,
5188,5188,4850,
5189,5189,1736,
5190,5190,7437,
5191,5191,2637,
5192,5192,4786,
5193,5193,8274,
5194,5194,2993,
5195,5195,7822,
5196,5196,5755,
5197,5197,3703,
5198,5198,7316,
5199,5199,4674,
5200,5200,3401,
5201,5201,9346,
5202,5202,3334,
5203,5203,6925,
5204,5204,4044,
5205,5205,2504,
5206,5206,9196,
5207,5207,6743,
5208,5208,7896,
5209,5209,9983,
5210,5210,7079,
5211,5211,3573,
5212,5212,4721,
5213,5213,4325,
5214,5214,1659,
5215,5215,9370,
5216,5216,3343,
5217,5217,8407,
5218,5218,7254,
5219,5219,3177,
5220,5220,6739,
5221,5221,4999,
5222,5222,6641,
5223,5223,6436,
5224,5224,2033,
5225,5225,1501,
5226,5226,7382,
5227,5227,2013,
5228,5228,8377,
5229,5229,8341,
5230,5230,4885,
5231,5231,7951,
5232,5232,8273,
5233,5233,4742,
5234,5234,6036,
5235,5235,6591,
5236,5236,1925,
5237,5237,4815,
5238,5238,3191,
5239,5239,2525,
5240,5240,9482,
5241,5241,8224,
5242,5242,3662,
5243,5243,7313,
5244,5244,6203,
5245,5245,9231,
5246,5246,9735,
5247,5247,2037,
5248,5248,6195,
5249,5249,3214,
5250,5250,5709,
5251,5251,4597,
5252,5252,2840,
5253,5253,6060,
5254,5254,4652,
5255,5255,2192,
5256,5256,5274,
5257,5257,5277,
5258,5258,6383,
5259,5259,7423,
5260,5260,7825,
5261,5261,4841,
5262,5262,4076,
5263,5263,3014,
5264,5264,3337,
5265,5265,3295,
5266,5266,6762,
5267,5267,8085,
5268,5268,3213,
5269,5269,4911,
5270,5270,2202,
5271,5271,8681,
5272,5272,1534,
5273,5273,4663,
5274,5274,9172,
5275,5275,5828,
5276,5276,3570,
5277,5277,4586,
5278,5278,8319,
5279,5279,2497,
5280,5280,1855,
5281,5281,7351,
5282,5282,7949,
5283,5283,9571,
5284,5284,2972,
5285,5285,1842,
5286,5286,6638,
5287,5287,6511,
5288,5288,2678,
5289,5289,4188,
5290,5290,6117,
5291,5291,1635,
5292,5292,1564,
5293,5293,4352,
5294,5294,2869,
5295,5295,6213,
5296,5296,5230,
5297,5297,6217,
5298,5298,1654,
5299,5299,2953,
5300,5300,3454,
5301,5301,5028,
5302,5302,3903,
5303,5303,8092,
5304,5304,8464,
5305,5305,3665,
5306,5306,6892,
5307,5307,4874,
5308,5308,3067,
5309,5309,8045,
5310,5310,2226,
5311,5311,8853,
5312,5312,7438,
5313,5313,2792,
5314,5314,2432,
5315,5315,4283,
5316,5316,9776,
5317,5317,3755,
5318,5318,7621,
5319,5319,8307,
5320,5320,7354,
5321,5321,9281,
5322,5322,9895,
5323,5323,3161,
5324,5324,4669,
5325,5325,5639,
5326,5326,7664,
5327,5327,8339,
5328,5328,1963,
5329,5329,7282,
5330,5330,1705,
5331,5331,1569,
5332,5332,1760,
5333,5333,9367,
5334,5334,3540,
5335,5335,8691,
5336,5336,6504,
5337,5337,4651,
5338,5338,3031,
5339,5339,2765,
5340,5340,4979,
5341,5341,4211,
5342,5342,2128,
5343,5343,4262,
5344,5344,4273,
5345,5345,9387,
5346,5346,5883,
5347,5347,6737,
5348,5348,6039,
5349,5349,9081,
5350,5350,6973,
5351,5351,8497,
5352,5352,5130,
5353,5353,7223,
5354,5354,4857,
5355,5355,1840,
5356,5356,7503,
5357,5357,6338,
5358,5358,3284,
5359,5359,8933,
5360,5360,1600,
5361,5361,9101,
5362,5362,2863,
5363,5363,7954,
5364,5364,5845,
5365,5365,2193,
5366,5366,5299,
5367,5367,6803,
5368,5368,7832,
5369,5369,2881,
5370,5370,3540,
5371,5371,5584,
5372,5372,3651,
5373,5373,2580,
5374,5374,1830,
5375,5375,7102,
5376,5376,2709,
5377,5377,2869,
5378,5378,3386,
5379,5379,5832,
5380,5380,8133,
5381,5381,6570,
5382,5382,6212,
5383,5383,7385,
5384,5384,9999,
5385,5385,2552,
5386,5386,9721,
5387,5387,9649,
5388,5388,3621,
5389,5389,3348,
5390,5390,2350,
5391,5391,8007,
5392,5392,6236,
5393,5393,1811,
5394,5394,2314,
5395,5395,9348,
5396,5396,2539,
5397,5397,7298,
5398,5398,8209,
5399,5399,8537,
5400,5400,2804,
5401,5401,7486,
5402,5402,5549,
5403,5403,4071,
5404,5404,6541,
5405,5405,8786,
5406,5406,4432,
5407,5407,5052,
5408,5408,1764,
5409,5409,8378,
5410,5410,9771,
5411,5411,6605,
5412,5412,4884,
5413,5413,8461,
5414,5414,7075,
5415,5415,3364,
5416,5416,4498,
5417,5417,3830,
5418,5418,3309,
5419,5419,4899,
5420,5420,8401,
5421,5421,9793,
5422,5422,4176,
5423,5423,4784,
5424,5424,8086,
5425,5425,4087,
5426,5426,9594,
5427,5427,5608,
5428,5428,9304,
5429,5429,9716,
5430,5430,3715,
5431,5431,8836,
5432,5432,2650,
5433,5433,2328,
5434,5434,2450,
5435,5435,5492,
5436,5436,3299,
5437,5437,1857,
5438,5438,5783,
5439,5439,8767,
5440,5440,4644,
5441,5441,1664,
5442,5442,3996,
5443,5443,9393,
5444,5444,2231,
5445,5445,9980,
5446,5446,5132,
5447,5447,9674,
5448,5448,3072,
5449,5449,6107,
5450,5450,6182,
5451,5451,4833,
5452,5452,4981,
5453,5453,9799,
5454,5454,3111,
5455,5455,9378,
5456,5456,3961,
5457,5457,5089,
5458,5458,1896,
5459,5459,3894,
5460,5460,9325,
5461,5461,3462,
5462,5462,1817,
5463,5463,1861,
5464,5464,7055,
5465,5465,3803,
5466,5466,3023,
5467,5467,7173,
5468,5468,6458,
5469,5469,5128,
5470,5470,7156,
5471,5471,7484,
5472,5472,6145,
5473,5473,8059,
5474,5474,8538,
5475,5475,7838,
5476,5476,8378,
5477,5477,5293,
5478,5478,3538,
5479,5479,4867,
5480,5480,7803,
5481,5481,7693,
5482,5482,2792,
5483,5483,2453,
5484,5484,9634,
5485,5485,2865,
5486,5486,1859,
5487,5487,5586,
5488,5488,3006,
5489,5489,3547,
5490,5490,5886,
5491,5491,9566,
5492,5492,9746,
5493,5493,3114,
5494,5494,2162,
5495,5495,8571,
5496,5496,4035,
5497,5497,5461,
5498,5498,2668,
5499,5499,2348,
5500,5500,2627,
5501,5501,6059,
5502,5502,1975,
5503,5503,1567,
5504,5504,9486,
5505,5505,9958,
5506,5506,4604,
5507,5507,9441,
5508,5508,2733,
5509,5509,9417,
5510,5510,1568,
5511,5511,2793,
5512,5512,1844,
5513,5513,3288,
5514,5514,8060,
5515,5515,6840,
5516,5516,2990,
5517,5517,9597,
5518,5518,2075,
5519,5519,5159,
5520,5520,9446,
5521,5521,3267,
5522,5522,3598,
5523,5523,6903,
5524,5524,5723,
5525,5525,9066,
5526,5526,8514,
5527,5527,9521,
5528,5528,3928,
5529,5529,8495,
5530,5530,6948,
5531,5531,8359,
5532,5532,9379,
5533,5533,5912,
5534,5534,7200,
5535,5535,5565,
5536,5536,1704,
5537,5537,5477,
5538,5538,4762,
5539,5539,2352,
5540,5540,3820,
5541,5541,9990,
5542,5542,4220,
5543,5543,1528,
5544,5544,1951,
5545,5545,5653,
5546,5546,6454,
5547,5547,4291,
5548,5548,5620,
5549,5549,7779,
5550,5550,7569,
5551,5551,4465,
5552,5552,3243,
5553,5553,7000,
5554,5554,6563,
5555,5555,9702,
5556,5556,3072,
5557,5557,1954,
5558,5558,4373,
5559,5559,7646,
5560,5560,3704,
5561,5561,5864,
5562,5562,8057,
5563,5563,8880,
5564,5564,9733,
5565,5565,4639,
5566,5566,2425,
5567,5567,2877,
5568,5568,2208,
5569,5569,8834,
5570,5570,9103,
5571,5571,2347,
5572,5572,8394,
5573,5573,1968,
5574,5574,5770,
5575,5575,5174,
5576,5576,6246,
5577,5577,6620,
5578,5578,9861,
5579,5579,3622,
5580,5580,5583,
5581,5581,3410,
5582,5582,5806,
5583,5583,7678,
5584,5584,6433,
5585,5585,6431,
5586,5586,3502,
5587,5587,1900,
5588,5588,8446,
5589,5589,6852,
5590,5590,5631,
5591,5591,2658,
5592,5592,1510,
5593,5593,5652,
5594,5594,1737,
5595,5595,9244,
5596,5596,2458,
5597,5597,6653,
5598,5598,9465,
5599,5599,2296,
5600,5600,4565,
5601,5601,8348,
5602,5602,6314,
5603,5603,5896,
5604,5604,6862,
5605,5605,8470,
5606,5606,5179,
5607,5607,9699,
5608,5608,4511,
5609,5609,9436,
5610,5610,1638,
5611,5611,9966,
5612,5612,2485,
5613,5613,2679,
5614,5614,5688,
5615,5615,3633,
5616,5616,9856,
5617,5617,8952,
5618,5618,5629,
5619,5619,2511,
5620,5620,2027,
5621,5621,9682,
5622,5622,3635,
5623,5623,2504,
5624,5624,9812,
5625,5625,5270,
5626,5626,7898,
5627,5627,2953,
5628,5628,7668,
5629,5629,2171,
5630,5630,6878,
5631,5631,3180,
5632,5632,6871,
5633,5633,4734,
5634,5634,7024,
5635,5635,3123,
5636,5636,4123,
5637,5637,3292,
5638,5638,6967,
5639,5639,3814,
5640,5640,7132,
5641,5641,8206,
5642,5642,7149,
5643,5643,6159,
5644,5644,3502,
5645,5645,8948,
5646,5646,5029,
5647,5647,5464,
5648,5648,8002,
5649,5649,8224,
5650,5650,3460,
5651,5651,3475,
5652,5652,2037,
5653,5653,2703,
5654,5654,4842,
5655,5655,8960,
5656,5656,7408,
5657,5657,5554,
5658,5658,9083,
5659,5659,8161,
5660,5660,4464,
5661,5661,4850,
5662,5662,9398,
5663,5663,9211,
5664,5664,3118,
5665,5665,8627,
5666,5666,8391,
5667,5667,9267,
5668,5668,3302,
5669,5669,4436,
5670,5670,4739,
5671,5671,2706,
5672,5672,5731,
5673,5673,1958,
5674,5674,8653,
5675,5675,9129,
5676,5676,9526,
5677,5677,5108,
5678,5678,1909,
5679,5679,7417,
5680,5680,7192,
5681,5681,8116,
5682,5682,7621,
5683,5683,5530,
5684,5684,2982,
5685,5685,2187,
5686,5686,9888,
5687,5687,9668,
5688,5688,4217,
5689,5689,3725,
5690,5690,9156,
5691,5691,7116,
5692,5692,9037,
5693,5693,7680,
5694,5694,8809,
5695,5695,5761,
5696,5696,9210,
5697,5697,4927,
5698,5698,2377,
5699,5699,4005,
5700,5700,9332,
5701,5701,3247,
5702,5702,3225,
5703,5703,6567,
5704,5704,4630,
5705,5705,4110,
5706,5706,4213,
5707,5707,6942,
5708,5708,9006,
5709,5709,2723,
5710,5710,2031,
5711,5711,5299,
5712,5712,2038,
5713,5713,4359,
5714,5714,3835,
5715,5715,7774,
5716,5716,5614,
5717,5717,8866,
5718,5718,3805,
5719,5719,9564,
5720,5720,8133,
5721,5721,7450,
5722,5722,3909,
5723,5723,2792,
5724,5724,6624,
5725,5725,6484,
5726,5726,9721,
5727,5727,1947,
5728,5728,6844,
5729,5729,5622,
5730,5730,4464,
5731,5731,8248,
5732,5732,3743,
5733,5733,4148,
5734,5734,8548,
5735,5735,3738,
5736,5736,8055,
5737,5737,6800,
5738,5738,2247,
5739,5739,3149,
5740,5740,2667,
5741,5741,7851,
5742,5742,7418,
5743,5743,1508,
5744,5744,6506,
5745,5745,7527,
5746,5746,4697,
5747,5747,3590,
5748,5748,8054,
5749,5749,1533,
5750,5750,8681,
5751,5751,2424,
5752,5752,6338,
5753,5753,7261,
5754,5754,7168,
5755,5755,6802,
5756,5756,8650,
5757,5757,7537,
5758,5758,2903,
5759,5759,3574,
5760,5760,5743,
5761,5761,3663,
5762,5762,9852,
5763,5763,1697,
5764,5764,7513,
5765,5765,2833,
5766,5766,8642,
5767,5767,9232,
5768,5768,2194,
5769,5769,6659,
5770,5770,8185,
5771,5771,9706,
5772,5772,9965,
5773,5773,2018,
5774,5774,8264,
5775,5775,3181,
5776,5776,1929,
5777,5777,8547,
5778,5778,4769,
5779,5779,7561,
5780,5780,7521,
5781,5781,4924,
5782,5782,8070,
5783,5783,4376,
5784,5784,5602,
5785,5785,8516,
5786,5786,6927,
